Time,CER
14.9,0.4855156513355706
15.0,0.46608421626320995
15.100000000000001,0.4445357206031256
15.200000000000001,0.4208098089148563
15.3,0.39502147017649497
15.4,0.3675089723989279
15.5,0.33884191381197654
15.600000000000001,0.3097743126180178
15.700000000000001,0.2811478291073579
15.8,0.2537719544962703
15.9,0.22831769286009573
16.0,0.20525294592689575
16.1,0.18482814301346345
16.2,0.16710228413498843
16.3,0.15199083803185431
16.400000000000002,0.13931802390982573
16.5,0.12886220026486844
16.6,0.12038967096609589
16.7,0.11367679435791629
16.8,0.10852252838668285
16.900000000000002,0.10475412738603583
17.0,0.10222841769768644
17.1,0.10083048680952852
17.2,0.10047102756800397
17.3,0.10108310428749466
17.400000000000002,0.10261877162975981
17.5,0.10504575968920418
17.6,0.10834430949296259
17.7,0.11250417466845672
17.8,0.11752177639371307
17.900000000000002,0.12339749513457024
18.0,0.13013309386789654
18.1,0.13772928625037165
18.2,0.14618348404458822
18.3,0.15548777665653254
18.400000000000002,0.16562720828752708
18.5,0.17657842227758613
18.6,0.18830873619851538
18.7,0.20077569506529122
18.8,0.21392712515722095
18.900000000000002,0.2277016802888516
19.0,0.24202983985989027
19.1,0.2568352879084813
19.200000000000003,0.27203657856289776
19.3,0.28754897854907185
19.400000000000002,0.3032863731010209
19.5,0.3191631274894935
19.6,0.3350958108051149
19.700000000000003,0.3510047090442742
19.8,0.3668150779927502
19.900000000000002,0.3824581100479914
20.0,0.39787161064113424
20.1,0.4130003977160121
20.200000000000003,0.42779645097128544
20.3,0.4422188461382491
20.400000000000002,0.4562335138388111
20.5,0.4698128632634413
20.6,0.48293530889522257
20.700000000000003,0.4955847346579937
20.8,0.5077499249677201
20.900000000000002,0.5194239868564434
21.0,0.5306037820962726
21.1,0.5412893834007564
21.200000000000003,0.5514835645141888
21.3,0.5611913304029575
21.400000000000002,0.5704194908476922
21.5,0.5791762784609614
21.6,0.5874710104532428
21.700000000000003,0.5953137922563243
21.8,0.6027152603020453
21.900000000000002,0.6096863607633357
22.0,0.6162381608205143
22.1,0.6223816889555086
22.200000000000003,0.6281278008477624
22.3,0.6334870676059442
22.400000000000002,0.6384696832862569
22.5,0.6430853888958273
22.6,0.6473434103400852
22.700000000000003,0.6512524080325726
22.8,0.6548204361354706
22.900000000000002,0.658054909633023
23.0,0.6609625776545258
23.1,0.6635495016570819
23.200000000000003,0.665821037249796
23.3,0.6677818185911775
23.400000000000002,0.6694357444206663
23.5,0.6707859648949426
23.6,0.6718348684901175
23.700000000000003,0.6725840683042853
23.8,0.6730343871513254
23.900000000000002,0.6731858408770371
24.0,0.6730376193530809
